startup;avaliacao;processado;neutro;positivo;negativo;misto
Banco Neon;Quer crescer como programador ou fazer boas amizades? Se estiver afim de amizade e conhecer gente competente você vai se dar muito bem. Agora se você procura crescer na área de tecnologia pense bem, gerentes nunca te incentivam a nada, diga que está afim de estudar para melhorar a qualidade dos artefatos produzidos e você será reduzido a lixo por conta de ser tudo para ontem. Empresa que não investe nada no funcionário. Quer estudar para aplicar no trabalho? Fodase, pague e corra atrás por si só, pq nunca vão te ajudar com custo ou apoio. ;False;;;;
Banco Neon;"Se as pessoas caírem nessa de que eram duas empresas distintas e que foram ""traídos"", cara, vocês são muito inocentes.
CEO falso e mentiroso, adora descarregar diversas promessas, mas que não cumpre nada. Adora falar mal de pessoas que saíram da empresa pelas costas.
Clima horrível na empresa, muito machista e não respeitam ninguém, só o grupinho dos amiguinhos do chefe.
RH totalmente sem capacidade e perdida.
Comercial que é uma piada.
Irmão tiozão que vieram pra piorar.
Design muito ruim.
Marketing inexistente.";False;;;;
Banco Neon;"Fazem a gente mentir pros clientes que estão com problema. Nossa resposta padrão é pedir desculpa e dizer que estamos analisando.
Uma fila enorme de atendimentos porque os serviços ""desbloqueados"" não estão funcionando.
Pagamento de boletos bancários que o dinheiro some, transferências que são estornadas sem nenhuma razão e uma chuva de chamados, mas ninguém nos diz a verdade.

Tá difícil gostar de trabalhar aqui.";False;;;;
Banco Neon;"Empresa em crescimento, mas que não possui gestão. Alta rotatividade. Falta espaço para  reuniões. Falta criar metas de verdade. Aplicativo ruim. Na mesma proporção que contratam em grande quantidade, demitem sem sequer dar um feedback sobre o motivo da demissão, simplesmente alegam que precisam realizar uma reestruturação geral. Obriga o atendimento a mentir aos clientes, inclusive, com campanhas falsas. o #NeonNaRussia é uma mentira que só, visto que as pessoas que estão na Russia sequer utilizam realmente o cartão Neon. 

Apesar disso, há pessoas comprometidas em mudar o cenário, e é isso que anima continuar trabalhando aqui. ";False;;;;
Banco Neon;"Lugar incrível para trabalhar e com pessoas muito competentes. Vide a reviravolta dos últimos dias.
Ambiente colaborativo e em construção. 
Grande oportunidade para quem tem vontade de trabalhar ao invés de reclamar da vida. 
Escritório novo é ótimo. A gestão que dá abertura para as pessoas, quem diz que não, deve ter apresentado coisas pouco viáveis ou mal planejadas.
Empresa super humana e o RH super disponível e parceiro.
";False;;;;
Bankfacil;Ótimo lugar que cresce muito rápido. Era puxado o que ajudava a crescer. Porém não tinha uma estrutura de apoio ou carreira ainda.;False;;;;
Beauty Date;CEO precisa de autoconhecimento, finge que esta ocupado, mas boa parte do tempo esta jogando poker e batendo papo no fumódromo. Contrata bons profissionais nas suas diferentes áreas, mas não confia e não permite que executem o trabalho. Precisa melhorar a oratória e os discursos para a empresa, pois muitas vezes mais desmotiva do que motiva. Não respeita as próprias regras internas e o espaço compartilhado, egocêntrico e vitimista. É inteligente e tem muito potencial, mas precisa ouvir os feedbacks e REALMENTE mudar. O negócio tem td pra dar certo, mas sem mudança e inteligência na aplicação dos aportes vai afundar. E pare com as mentiras, as pessoas não nasceram ontem e batem as histórias. Todos da empresa - inclusive sócios - são inseguros com tudo porque já pegaram pelo menos uma mentira. Muitas pessoas sonham o sonho e acreditam no futuro da empresa, não é justo com elas só pensar em bitcoins.;False;;;;
Beauty Date;Excelente idéia, fundador tem ótimo relacionamento com investidores, mas o clima interno da empresa é de instabilidade política. Parece que o sócio que discorda de como os números da empresa são geridos ganha um pé na bunda.;False;;;;
Beblue;Péssimo ambiente de trabalho, constantes cobranças para trabalhar fora do horário, ausência de direção e palavra.;False;;;;
Beblue;Ambiente de trabalho divertido e descontraído, com profissionais dedicados que buscam juntos construir uma empresa cada vez mais sólida.;False;;;;
Beblue;"Ótima empresa para se trabalhar, com ambiente acolhedor e desafiador. Colegas motivados e empenhados para o sucesso da empresa. Liderança extremamente competente e cordial. Oportunidade de crescimento de acordo com seu empenho e atingimento de resultados.

";False;;;;
Beblue;Muito produtivo e inovador, sendo desenvolvido novos aprendizados diariamente.;False;;;;
Beblue;O Beblue está se estruturando, e fazer parte disso é uma grande satisfação. Costumamos dizer que estamos em um MBA remunerado, muito aprendizado em um clima totalmente amistoso e satisfatório. Dificuldades são tratadas como em todas as organizações.;False;;;;
Beblue;Empresa em expansão, inovadora e íntegra na qual possui valores corporativos   humanos  com uma gestão transparente  de portas abertas e próxima dos funcionários.;False;;;;
Bike da Firma;Uma riquinha que gosta de andar de bicicleta deve a ideia. Não sabe gerenciar um produto e se acha a pessoa mais inteligente do mundo. Trata mal os funcionários, promete sociedade e depois desconversa e não sabe nem fazer um qa;False;;;;
BLINKTRADE;Empresa extremamente machista, não contratam mulheres. Mandei um curriculum, e eles me chamaram para entrevista. Como o meu nome é Darci,  eles não conseguiram distinguir meu gênero. Na chegada, o youtuber Rodrigo ( que se acha o CEO, mas não passa de um youtuber) ficou surpreso pelo fato de eu ser uma mulher, e então me passou um teste muito dificil, que ninguém conseguiria passar, somente para justificar seu machismo e não me contratar. Não tem mulheres nesta empresa. ;False;;;;
blitz;shit;False;;;;
BLU365;Melhor empresa para trabalhar, ótimo ambiente, ótimos salários, possibilidades reais de crescimento. Pena que me demitiram depois de eu ficar até as 23 da noite várias vezes, trabalhar nos feriados e fins de semana. Mas mesmo assim, a culpada fui eu, devia ter me esforçado mais, agora vou usar meu tempo para estudar mais e quem sabe um dia eles me permitem começar como estagiária novamente e ir subindo. #BLU365 #GoBlu;False;;;;
BovControl;Trabalhei nessa startup anos atrás. É basicamente um playboy achando que criar gado vai salvar o mundo. Mas qualquer bronca dos investidores ele já muda todos os planos e os funcionários se fodem.;False;;;;
Bruno & André Mitos;Trabalhar aqui é um sentimento imensurável. Os caras são mais poderosos que o deus da destruição. O grande problema é que ambos vão ser pais agora e já não querem dar a devida atenção e importância à empresa, com isso ficamos sobrecarregados e não conseguimos criar conteúdos saudáveis para o stand-up da dupla. Sou um mero estagiário e tenho que exercer funções de dono, inclusive recebendo pagamentos e administrando o dinheiro da empresa.;False;;;;
bume;"Ambiente bem legal e produto interessante
Os funcionarios daqui são bem unidos e tranquilos de lidar
Salario um pouco abaixo do mercado e falta de valorizaçao
Acumulo de funçoes em alguns funcionarios
Metas que nao foram feitas para serem batidas e sim para manterem os 60~80%";False;;;;
Buscapé;Galera de TI muito competente. Liberdade para trabalhar. Preocupação em existir uma cultura colaborativa e ambiente cool. Times de negócio entendem pouco sobre Agilidade e Desenvolvimento de software, o que em uma empresa de internet é bem preocupante.;False;;;;
Cabify;"O ambiente de trabalho de modo geral é agradável. Porém, o nível de conhecimento dos funcionários é baixo, principalmente no que diz respeito ao modelo de negócio da empresa. A grande maioria dos gestores está um cargo acima do que deveriam estar, demonstrando falta de experiencia em horas importantes, principalmente na gestão dos funcionários.
A cultura da empresa é moldada na boa e velha meritocracia, porém não é o que acontece. Muitos são promovidos porque são amigos das pessoas certas, dentro da empresa e não por competência. Por fim, o CEO excede nas cobranças, com baixas remunerações e demandas que extrapolam a carga saudável de trabalho. ";False;;;;
Cabify;Todo mundo muito gente boa e o clima é amigável. A relação com a matriz na Espanha é das piores possíveis e a comunicação interna é falha. Resultados são cobrados no curto prazo, mas as condições e ferramentas para alcancá-los são precárias.;False;;;;
Cabify;O Marketing é extremamente infantil, bobo demais. Os funcionários não tem noção da realidade, vivem em bolhas. Não é à toa que a Cabify está tomando uma surra da 99.;False;;;;
Cabify;Quem tem amigos tem tudo...;False;;;;
Cabify;"RT dos colegas: O ambiente de trabalho de modo geral é agradável. Porém, o nível de conhecimento dos funcionários é baixo, principalmente no que diz respeito ao modelo de negócio da empresa. A grande maioria dos gestores está um cargo acima do que deveriam estar, demonstrando falta de experiencia em horas importantes, principalmente na gestão dos funcionários.
A cultura da empresa é moldada na boa e velha meritocracia, porém não é o que acontece. Muitos são promovidos porque são amigos das pessoas certas, dentro da empresa e não por competência. Por fim, o CEO excede nas cobranças, com baixas remunerações e demandas que extrapolam a carga saudável de trabalho. 
O clima fica agradável, principalmente quando as pessoas resolvem te dar bom dia. A relação com a matriz na Espanha é das piores possíveis e a comunicação interna é falha. Resultados são cobrados no curto prazo, mas as condições e ferramentas para alcancá-los são precárias.
O RH permite festa no meio do trabalho quando a maioria das pessoas ainda estão trabalhando. Não sabe a diferença entre promover uma integração saudável e uma integração juvenil. 
";False;;;;
Cabify;"O ambiente em geral é amistoso, há muito aprendizado e as pessoas desejam fazer dar certo. Tudo muda na mesma semana - forecast, o budget, acho que a estrutura do marketing mudou umas 4 vezes desde janeiro. Resiliencia é uma coisa, falta de planejamento e visão de futuro dos líderes é outra. 

Investe-se mais tempo preenchendo planilha no Google Docs (falta ferramenta automatizada confiável para a realidade do país) diante de exigências do líder. O principal executivo esquece que cruzar dados manuais, analisar e ser estratégico demandam tempo - além das questões do dia a dia. 
Vale virar finais de semana seguidos para atingir a meta, mesmo que seja impossível diante de uma situação gerada por outra área (app caiu, se vira para ter corridas ou com os clientes corporativos).  

Há uma grande preocupação com as pessoas, mas as  formas costumam ser equivocadas. Já houve festa SURPRESA COM SOM NO ÚLTIMO VOLUME para comemorar ocasiões durante o expediente e no final do mês com todos lutando para atingir os resultados. A opção foi ficar um pouco na festa e fazer calls e resolver situações não mapeadas do dia no café da  esquina. Já prometeram estabilidade e até promoveram pessoas para demitirem depois de um mês por mudanças na estratégia.";False;;;;
